"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",70.468,"B"
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",70.813,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",72.588,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",71.005,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",71.02,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",71.27,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",69.133,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",68.712,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",68.385,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",69.921,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",69.769,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",67.695,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",65.569,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",66.922,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",66.082,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",66.166,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",61.485,"B"
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",61.106,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",61.545,
"PRT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",61.238,"P"
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",91.678,"D"
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",91.586,"D"
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",89.409,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",89.161,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",89.094,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",88.983,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",87.787,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",77.579,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",75.286,"B"
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",69.983,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",69.3,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",75.363,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",73.487,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",71.908,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",73.78,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",72.169,"B"
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",74.205,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",80.227,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",79.716,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",80.36,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",79.939,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",80.134,
"SVK","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",81.23,"E"
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1970",63.969,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1971",63.528,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1972",67.103,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1973",76.169,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1974",71.974,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1975",76.854,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1976",73.233,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1977",75.499,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1978",78.884,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1979",79.296,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1980",79.957,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1981",78.684,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1982",79.319,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1983",85.061,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1984",81.971,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1985",80.493,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1986",79.541,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1987",79.41,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1988",79.019,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1989",77.758,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1990",78.365,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1991",77.099,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1992",77.109,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1993",76.267,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1994",75.535,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",72.039,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",72.184,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",72.211,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",71.909,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",71.752,"B"
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",71.358,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",71.029,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",71.04,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",71.106,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",71.352,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",71.556,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",72.1,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",72.302,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",73.283,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",75.071,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",74.444,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",73.486,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",72.111,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",71.008,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",70.266,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",71.317,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",71.554,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",70.653,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",70.403,
"ESP","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",70.776,"E"
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1970",83.762,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1971",85.048,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1972",85.106,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1973",84.776,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1974",89.076,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1975",89.396,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1976",89.41,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1977",90.677,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1978",90.872,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1979",91.055,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1980",91.996,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1981",91.245,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1982",90.954,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1983",90.841,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1984",90.907,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1985",89.454,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1986",89.533,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1987",89.594,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1988",89.168,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1989",89.346,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1990",79.563,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1991",77.828,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1992",87.188,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1993",87.353,"B"
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1994",87.177,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",86.634,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",87.212,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",85.93,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",85.767,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",85.855,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",85.538,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",82.169,"B"
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",82.605,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",83.158,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",82.73,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",82.332,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",82.407,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",82.577,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",82.518,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",82.487,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",82.411,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",84.441,"B"
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",84.214,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",84.029,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",84.027,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",84.078,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",84.419,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",84.759,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",85.092,
"SWE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",85.226,"P"
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",55.378,"B"
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",56.45,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",57.07,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",57.333,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",57.906,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",58.116,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",59.371,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",60.95,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",61.628,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",61.571,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",63.058,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",62.456,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",62.432,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",63.563,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",64.077,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",64.287,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",64.806,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",66.169,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",66.963,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",66.088,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",66.231,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",65.466,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",65.87,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",64.387,
"CHE","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",64.503,"E"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1979",22.222,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1980",29.412,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1981",10.714,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1982",19.355,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1983",16.667,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1984",42.188,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1985",48.611,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1986",39.535,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1987",36.923,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1988",49.322,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1989",56.882,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1990",59.879,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1991",62.888,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1992",66.965,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1993",66.395,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1994",68.866,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",70.317,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",69.155,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",71.612,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",71.927,"D"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",60.001,"B"
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",61.671,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",67.251,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",69.974,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",71.207,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",71.703,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",67.746,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",68.852,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",68.783,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",72.694,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",80.498,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",78,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",79.129,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",79.172,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",78.35,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",77.605,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",78.134,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",78.442,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",77.711,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",77.382,
"TUR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",77.829,"E"
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1970",86.355,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1971",86.339,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1972",87.024,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1973",86.483,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1974",89.141,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1975",90.929,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1976",90.651,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1977",90.341,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1978",90.684,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1979",89.711,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1980",89.511,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1981",89.128,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1982",87.803,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1983",87.677,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1984",87.128,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1985",86.14,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1986",85.985,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1987",85.383,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1988",85.11,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1989",84.344,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1990",84.302,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1991",83.601,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1992",83.833,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1993",84.403,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1994",83.751,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",84.062,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",84.106,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",75.327,"B"
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",75.698,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",76.665,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",76.398,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",76.163,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",77.113,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",78.169,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",79.822,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",80.912,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",81.676,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",80.111,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",81.275,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",82.457,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",81.849,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",81.505,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",80.786,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",79.237,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",79.469,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",79.503,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",79.657,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",78.694,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",77.779,
"GBR","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",77.788,"E"
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1970",37.196,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1971",38.115,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1972",38.234,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1973",38.863,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1974",40.404,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1975",41.572,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1976",41.009,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1977",40.527,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1978",41.013,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1979",41.315,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1980",41.963,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1981",41.982,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1982",41.49,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1983",41.439,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1984",40.752,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1985",40.27,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1986",41.008,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1987",41.283,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1988",39.966,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1989",39.999,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1990",40.189,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1991",41.745,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1992",43.129,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1993",44.228,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1994",45.772,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",46.227,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",46.231,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",46.056,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",44.739,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",44.269,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",44.19,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",45.15,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",45.131,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",44.915,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",45.247,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",45.391,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",46.128,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",46.229,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",47.275,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",48.221,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",48.48,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",48.533,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",48.437,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",48.903,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",84.115,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",84.569,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",84.407,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",84.405,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",84.692,
"USA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",84.779,"E"
"BRA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",41.636,
"BRA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",41.089,
"BRA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",42.387,
"BRA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",42.857,
"BRA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",42.67,
"BRA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",41.632,
"BRA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",42.93,
"BRA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",42.489,
"BRA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",43.746,
"BRA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",44.167,
"BRA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",45.023,
"BRA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",44.511,
"BRA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",43.382,
"BRA","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",44.582,
